N1,N2,N3,ini_d1,ini_d2,ini_d3,sl_str,aud_str,strat1,strat2,fin_d1,fin_d2,fin_d3,fin_b1,fin_b2,fin_b3
1,5,4,4,4,4,0.5,0.25,5,4,6.8125,6.9375,5.421875,4.0,1.0,4.0
1,5,4,4,4,4,0.5,0.25,5,4,6.21875,6.40625,6.125,4.0,0.5,4.0
1,5,4,4,4,4,0.5,0.25,5,4,4.15625,6.03125,4.03125,4.0,0.5,4.0
1,5,4,4,4,4,0.5,0.25,6,4,4.09375,6.125,4.296875,4.0,0.5,4.0
1,5,4,4,4,4,0.5,0.25,5,4,6.9375,5.78125,7.3125,4.0,0.5,4.0
1,5,4,4,4,4,0.5,0.25,5,5,6.09375,5.75,6.234375,4.0,0.5,4.0
1,5,4,4,4,4,0.5,0.25,5,4,4.375,5.1875,2.9375,4.0,0.5,4.0
1,5,4,4,4,4,0.5,0.25,5,4,4.21875,5.75,4.0,4.0,0.5,4.0
1,5,4,4,4,4,0.5,0.25,5,4,3.84375,4.8125,3.15625,4.0,0.5,4.0
1,5,4,4,4,4,0.5,0.25,5,5,6.78125,6.1875,5.078125,4.0,1.0,4.0
1,5,4,4,4,4,0.5,0.25,6,4,6.21875,6.9375,4.796875,4.0,0.5,4.0
1,5,4,4,4,4,0.5,0.25,5,5,3.53125,5.78125,3.984375,4.0,0.5,4.0
1,5,4,4,4,4,0.5,0.25,5,4,3.59375,6.125,4.34375,4.0,0.5,4.0
1,5,4,4,4,4,0.5,0.25,5,4,5.34375,6.1875,4.65625,4.0,0.5,4.0
1,5,4,4,4,4,0.5,0.25,5,5,4.71875,4.34375,4.796875,4.0,1.0,4.0
1,5,4,4,4,4,0.5,0.25,5,4,4.84375,6.0,4.796875,4.0,0.5,4.0
1,5,4,4,4,4,0.5,0.25,6,4,4.375,6.3125,5.359375,4.0,0.5,4.0
1,5,4,4,4,4,0.5,0.25,5,5,3.8125,5.46875,2.671875,4.0,0.5,4.0
1,5,4,4,4,4,0.5,0.25,6,5,1.25,6.125,3.359375,4.0,0.5,4.0
1,5,4,4,4,4,0.5,0.25,5,4,5.34375,6.0,5.453125,4.0,0.5,4.0
1,5,4,4,4,4,0.5,0.25,5,4,4.15625,5.78125,3.484375,4.0,0.5,4.0
1,5,4,4,4,4,0.5,0.25,5,4,4.5,6.28125,4.546875,4.0,0.5,4.0
1,5,4,4,4,4,0.5,0.25,5,4,6.15625,5.5625,5.046875,4.0,0.5,4.0
1,5,4,4,4,4,0.5,0.25,6,4,3.3125,6.78125,3.390625,4.0,0.5,4.0
1,5,4,4,4,4,0.5,0.25,6,4,5.71875,7.03125,7.109375,4.0,0.5,4.0
1,5,4,4,4,4,0.5,0.25,6,4,4.34375,7.53125,4.28125,4.0,0.5,4.0
1,5,4,4,4,4,0.75,0.25,6,4,5.1875,5.53125,4.96875,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,5,4.71875,4.4375,4.046875,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,5.6875,5.15625,3.640625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,3.34375,7.34375,5.28125,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,5.0625,7.28125,4.765625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,4.75,7.53125,5.09375,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,3.15625,6.25,3.25,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,4.34375,6.53125,3.453125,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,5.125,5.3125,6.171875,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,5.28125,6.0625,4.984375,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,6.21875,7.09375,5.28125,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,5.78125,6.1875,5.4375,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,3.75,5.9375,3.640625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,3.21875,6.6875,3.578125,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,6.75,6.0,5.734375,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,2.59375,6.28125,3.9375,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,6.4375,5.9375,6.140625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,5,5.90625,4.84375,5.796875,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,6.0,7.53125,5.796875,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,6.6875,6.25,4.765625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,5.84375,7.3125,5.421875,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,5.28125,6.0,4.375,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,4.9375,6.4375,4.46875,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,4.1875,6.25,4.765625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,5.40625,5.71875,3.65625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,4.96875,6.125,3.5625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,3.4375,6.65625,4.328125,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,4.125,4.875,3.21875,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,5,5.6875,6.0,3.28125,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,2.09375,5.21875,2.65625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,4.125,5.8125,3.0,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,5,4.96875,7.125,4.59375,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,5,4.0,7.0625,4.65625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,4.09375,7.75,3.796875,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,5,4.46875,5.9375,4.046875,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,5,5.75,7.375,4.828125,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,5,5.15625,6.3125,4.625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,4.0,6.5,4.171875,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,3.625,6.28125,3.90625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,4.125,6.6875,4.578125,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,5.40625,7.0,3.96875,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,5.375,5.75,4.25,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,5.21875,7.1875,4.53125,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,5,3.78125,6.09375,3.671875,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,6.84375,4.5,6.53125,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,4.75,7.375,3.84375,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,5,4.40625,5.375,4.828125,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,6.34375,5.65625,6.5,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,6.6875,5.625,7.046875,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,4.34375,6.1875,4.40625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,5,2.65625,6.0,3.953125,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,7.28125,7.28125,4.734375,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,6.03125,6.78125,5.65625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,5,4.71875,5.3125,4.671875,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,6.03125,6.90625,6.078125,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,5.40625,6.5625,4.1875,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,5,7.125,7.46875,5.09375,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,5.0625,6.5625,5.40625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,5.03125,5.09375,3.671875,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,4.5625,6.9375,5.078125,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,5.21875,7.0,4.359375,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,5,4.84375,6.1875,4.125,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,5,7.65625,5.375,6.609375,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,4.96875,6.34375,3.828125,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,2.15625,6.46875,3.046875,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,4.34375,6.6875,5.625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,6.46875,6.375,4.09375,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,5.09375,5.625,4.890625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,4.875,5.46875,4.578125,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,4.8125,7.03125,4.953125,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,3.96875,6.78125,4.125,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,6.0,7.21875,5.296875,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,3.9375,6.75,3.65625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,5.90625,6.65625,5.890625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,5.125,7.5,5.03125,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,7.9375,6.5625,4.9375,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,5,5.90625,5.875,5.703125,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,4.3125,5.34375,3.109375,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,5,4.71875,5.25,4.859375,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,4.6875,6.0,3.859375,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,5,4.4375,4.0,4.09375,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,5.90625,5.53125,4.734375,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,4.0625,5.625,4.078125,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,4.4375,6.1875,3.65625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,6.5,6.6875,5.1875,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,5,4.84375,5.75,6.671875,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,5,4.8125,6.28125,4.390625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,4.375,5.625,4.453125,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,6.3125,7.40625,4.84375,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,3.75,5.65625,4.59375,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,3.65625,7.59375,4.15625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,5.9375,7.53125,4.484375,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,5.6875,6.59375,5.0625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,6.28125,6.6875,5.15625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,6.09375,6.625,4.5,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,6,4,5.09375,7.03125,4.609375,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,5.3125,6.375,3.75,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,5.625,6.28125,5.40625,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,5.53125,5.59375,5.546875,4.0,0.25,4.0
1,5,4,4,4,4,0.75,0.25,5,4,7.03125,7.15625,5.234375,4.0,0.25,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.59375,4.03125,3.578125,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.1875,4.0,3.203125,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.84375,4.0625,4.03125,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.375,4.0,4.0,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.96875,4.09375,4.46875,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.28125,3.8125,3.609375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.75,4.34375,3.890625,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,6.8125,3.9375,6.390625,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.0,3.03125,3.828125,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.59375,4.15625,3.65625,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.90625,3.96875,5.578125,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,1.59375,4.03125,3.546875,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.84375,3.96875,3.9375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.90625,2.84375,3.734375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.125,3.84375,4.21875,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.6875,4.15625,3.5,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.53125,4.15625,3.734375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.125,3.78125,3.90625,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.0,4.0,3.53125,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,5.625,4.3125,5.453125,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.0,3.90625,3.609375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.96875,2.90625,3.71875,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,6.46875,3.375,6.765625,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.71875,3.90625,3.65625,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.625,3.46875,4.359375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.59375,4.0,3.234375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.71875,3.9375,4.421875,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.8125,3.96875,3.6875,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.25,3.53125,4.1875,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.46875,3.75,3.6875,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.0625,3.625,3.703125,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.1875,4.0625,3.84375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.125,4.21875,3.921875,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.40625,3.875,3.59375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.59375,4.03125,3.609375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.90625,3.9375,3.953125,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.3125,4.1875,3.625,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.6875,4.0625,3.984375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.75,3.78125,3.390625,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.1875,3.96875,3.78125,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.71875,3.78125,3.953125,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.15625,4.09375,3.609375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.59375,3.78125,3.78125,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,2.84375,4.03125,4.09375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.78125,4.125,4.84375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.09375,4.0,4.046875,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.21875,4.0,3.921875,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.59375,3.59375,3.15625,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.875,3.78125,4.75,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.34375,3.78125,3.71875,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.875,3.65625,4.09375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.40625,3.71875,3.828125,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,5.625,4.03125,4.375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.96875,3.9375,3.125,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.0,4.0625,3.984375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.375,4.3125,4.28125,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.0625,3.84375,3.703125,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.25,4.34375,2.734375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.75,4.03125,4.09375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,5.03125,4.59375,5.15625,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.0625,4.21875,3.96875,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.34375,3.90625,3.546875,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.9375,3.875,3.9375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.28125,3.875,4.390625,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.34375,4.0,3.75,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,2.625,3.9375,3.90625,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.40625,3.90625,3.65625,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.0625,4.15625,3.515625,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.4375,4.3125,4.15625,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.6875,3.78125,4.3125,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.53125,3.875,3.796875,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,5.78125,3.96875,5.609375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.0625,3.71875,4.09375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.09375,4.1875,3.34375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,2.96875,4.25,3.140625,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.5625,4.0,3.375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.34375,3.59375,4.375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.125,4.1875,4.171875,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.09375,3.71875,3.40625,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.5625,3.96875,3.703125,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.125,4.28125,3.53125,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.15625,3.8125,1.828125,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.5625,4.09375,4.109375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.6875,4.03125,4.046875,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.6875,3.53125,4.328125,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.4375,4.0625,3.296875,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.28125,4.0,3.75,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.5,3.46875,4.15625,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.40625,3.8125,3.796875,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.6875,3.96875,4.78125,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.5625,3.84375,4.109375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,5.75,4.0,5.78125,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.5,4.03125,3.984375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,2.65625,3.6875,3.046875,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.46875,4.0,3.59375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,6.0,4.28125,5.921875,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,4.5,4.09375,3.171875,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.4375,3.375,3.671875,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,6.0,4.0625,5.734375,4.0,4.0,4.0
1,5,4,4,4,4,0.0,0.25,5,5,3.90625,3.96875,3.25,4.0,4.0,4.0
1,5,4,4,4,4,1,0.25,5,4,6.09375,6.03125,5.28125,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,5.59375,8.0,4.859375,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,5.53125,7.59375,4.53125,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,6,4,5.8125,6.625,4.90625,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,6,4,4.1875,6.90625,4.421875,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,6.9375,6.5625,4.953125,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,6,4,6.0,6.375,5.21875,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,3.6875,4.90625,2.8125,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,4.875,6.34375,5.140625,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,6,4,5.375,7.0625,4.890625,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,6,4,4.34375,7.5625,4.65625,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,6,4,3.25,6.03125,3.640625,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,5.09375,6.40625,4.546875,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,4.65625,6.46875,4.21875,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,5,5.15625,6.71875,4.734375,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,6.0,6.09375,6.046875,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,6,5,3.84375,6.25,3.78125,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,4.125,5.90625,5.328125,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,4.34375,5.96875,4.5,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,4.5,8.0625,4.609375,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,5.65625,7.78125,5.515625,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,5.15625,6.40625,5.0,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,3.4375,5.15625,2.984375,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,5,5.125,6.71875,4.96875,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,5.28125,7.78125,4.296875,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,6.125,5.75,5.03125,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,6,5,4.34375,6.53125,2.671875,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,6.59375,6.40625,5.15625,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,6,4,5.59375,5.8125,6.5625,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,4.34375,5.71875,4.828125,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,6,4,4.78125,5.90625,3.46875,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,5.3125,5.625,4.625,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,6,4,4.0,5.875,3.765625,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,6,4,3.875,7.40625,4.515625,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,5,3.875,7.8125,4.15625,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,5.5625,6.625,4.71875,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,6,4,7.0,8.34375,5.40625,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,5.625,6.625,4.203125,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,6,4,4.9375,7.375,5.09375,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,6,5,3.4375,6.03125,3.6875,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,6,4,4.3125,6.75,4.375,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,6,4,4.9375,7.25,4.828125,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,5,7.625,6.09375,5.921875,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,6,4,5.28125,8.0625,5.65625,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,6,4,6.03125,6.78125,5.4375,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,3.9375,6.34375,3.765625,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,6,4,5.28125,6.9375,4.875,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,5,8.09375,6.6875,5.296875,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,6,4,2.8125,5.6875,2.890625,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,3.75,5.96875,3.921875,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,4.53125,5.875,3.921875,4.0,1.0,4.0
1,5,4,4,4,4,1,0.25,5,4,4.875,5.75,4.046875,4.0,1.0,4.0
